name,phase
#16 TFFN WHITE,4300
#16 TFFN RED ,4300
#16 TFFN BLUE,4300
#16 TFFN YELLOW,4300
#16 TFFN GREEN,4300
#16 TFFN ORANGE,4300
#16 TFFN BROWN,4300
#16 TFFN PURPLE,4300
#16 TFFN GRAY,4300
#16 TFFN PINK,4300
#16 TFFN MAR ,4300
#16 TFFN TAN ,4300
#18 TF SOLID BLACK,4300
#18 TF SOLID BLUE,4300
#18 TF SOLID BROWN,4300
#18 TF SOLID GREEN,4300
#18 TF SOLID GRAY,4300
#18 TF SOLID ORANGE,4300
#18 TF SOLID PINK,4300
#18 TF SOLID PURPLE,4300
#18 TF SOLID RED,4300
#18 TF SOLID WHITE,4300
#18 TF SOLID YELLOW,4300
#16 TF SOLID BLACK,4300
#16 TF SOLID BLUE,4300
#16 TF SOLID BROWN,4300
#16 TF SOLID GREEN,4300
#16 TF SOLID GRAY,4300
#16 TF SOLID ORANGE,4300
#16 TF SOLID L PINK,4300
#16 TF SOLID PURPLE,4300
#16 TF SOLID RED,4300
#16 TF SOLID WHITE,4300
#16 TF SOLID YELLOW,4300
#18 TFF BLACK,4300
#18 TFF BLUE,4300
#18 TFF BROWN,4300
#18 TFF GREEN,4300
#18 TFF GRAY,4300
#18 TFF ORANGE,4300
#18 TFF PINK,4300
#18 TFF PURPLE,4300
#18 TFF RED,4300
#18 TFF WHITE,4300
#18 TFF YELLOW,4300
#16 TFF BLACK,4300
#16 TFF BLUE,4300
#16 TFF BROWN,4300
#16 TFF GREEN,4300
#16 TFF GRAY,4300
#16 TFF ORANGE,4300
#16 TFF PINK,4300
#16 TFF PURPLE,4300
#16 TFF RED,4300
#16 TFF WHITE,4300
#16 TFF YELLOW,4300
#18 MTW/AWM 2/64 BLACK,4300
#18 MTW/AWM 2/64 WHITE,4300
#18 MTW/AWM 2/64 RED,4300
#18 MTW/AWM 2/64 PINK,4300
#18 MTW/AWM 2/64 BLUE,4300
#18 MTW/AWM 2/64 YELLOW,4300
#18 MTW/AWM 2/64 GREEN,4300
#18 MTW/AWM 2/64 ORANGE,4300
#18 MTW/AWM 2/64 BROWN,4300
#18 MTW/AWM 2/64 PURPLE,4300
#18 MTW/AWM 2/64 GRAY,4300
#16 MTW/AWM 2/64 BLACK,4300
#16 MTW/AWM 2/64 WHITE,4300
#16 MTW/AWM 2/64 RED,4300
#16 MTW/AWM 2/64 BLUE,4300
#16 MTW/AWM 2/64 YELLOW,4300
#16 MTW/AWM 2/64 GREEN,4300
#16 MTW/AWM 2/64 ORANGE,4300
#16 MTW/AWM 2/64 BROWN,4300
#16 MTW/AWM 2/64 PURPLE,4300
#16 MTW/AWM 2/64 GRAY,4300
#16 MTW/AWM 2/64 PINK,4300
#14 MTW/AWM 2/64 BLACK,4300
#14 MTW/AWM 2/64 WHITE,4300
#14 MTW/AWM 2/64 RED,4300
#14 MTW/AWM 2/64 BLUE,4300
#14 MTW/AWM 2/64 YELLOW,4300
#14 MTW/AWM 2/64 GREEN,4300
#14 MTW/AWM 2/64 ORANGE,4300
#14 MTW/AWM 2/64 BROWN,4300
#14 MTW/AWM 2/64 PURPLE,4300
#14 MTW/AWM 2/64 GRAY,4300
#14 MTW/AWM 2/64 PINK,4300
#12 MTW/AWM 2/64 BLACK,4300
#12 MTW/AWM 2/64 WHITE,4300
#12 MTW/AWM 2/64 RED,4300
#12 MTW/AWM 2/64 BLUE,4300
#12 MTW/AWM 2/64 YELLOW,4300
#12 MTW/AWM 2/64 GREEN,4300
#12 MTW/AWM 2/64 ORANGE,4300
#12 MTW/AWM 2/64 BROWN,4300
#14 MTW/THW 3/64 BLACK,4300
#14 MTW/THW 3/64 WHITE,4300
#14 MTW/THW 3/64 RED,4300
#14 MTW/THW 3/64 BLUE,4300
#14 MTW/THW 3/64 GREEN,4300
#12 MTW/THW 3/64 BLACK,4300
#12 MTW/THW 3/64 WHITE,4300
#10 MTW/AWM 2/64 BLACK,4300
#10 MTW/AWM 2/64 WHITE,4300
#10 MTW/AWM 2/64 RED,4300
#10 MTW/AWM 2/64 BLUE,4300
#10 MTW/AWM 2/64 GREEN,4300
#10 MTW/THW 3/64 BLACK,4300
#8 MTW/THW 3/64 BLACK,4300
#8 MTW/THW 3/64 RED,4300
#8 MTW/THW 3/64 BLUE,4300
#8 MTW 4/64 BLACK,4300
#8 MTW 4/64 WHITE,4300
#8 MTW 4/64 RED,4300
#6 MTW 4/64 BLACK,4300
#4 MTW 4/64 BLACK,4300
#16 SF BLACK,4300
#16 SF WHITE,4300
#14 SF BLACK,4300
#14 SF WHITE,4300
#12 SF BLACK,4300
#12 SF WHITE,4300
#10 SF BLACK,4300
#10 SF WHITE,4300
#14 SIS FLEX SWBD WIRE,4300
#12 SIS FLEX SWBD WIRE,4300
#14 SIS STR SWBD WIRE,4300
#12 SIS STR SWBD WIRE,4300
#14 BARE COPPER SOLID,4600
#12 BARE COPPER SOLID,4600
#10 BARE COPPER SOLID,4600
#8  BARE COPPER,4600
#6  BARE COPPER,4600
#4  BARE COPPER,4600
#3  BARE COPPER,4600
#2  BARE COPPER,4600
#1  BARE COPPER,4600
#1/0 BARE COPPER,4600
#2/0 BARE COPPER,4600
#3/0 BARE COPPER,4600
#4/0 BARE COPPER,4600
#250MCM BARE COPPER,4600
#300MCM BARE COPPER,4600
#350MCM BARE COPPER,4600
#400MCM BARE COPPER,4600
#500MCM BARE COPPER,4600
#600MCM BARE COPPER,4600
#750MCM BARE COPPER,4600
#6  THHN AL,4300
#4  THHN AL,4300
#2  THHN AL,4300
#1  THHN AL,4300
#1/0 THHN AL,4300
#2/0 THHN AL,4300
#3/0 THHN AL,4300
#4/0 THHN AL,4300
#250MCM  THHN AL,4300
#300MCM  THHN AL,4300
#350MCM  THHN AL,4300
#400MCM  THHN AL,4300
#500MCM  THHN AL,4300
#600MCM  THHN AL,4300
#700MCM  THHN AL,4300
#750MCM  THHN AL,4300
#1000MCM THHN AL,4300
#8 THW AL,4300
#6 THW AL,4300
#4 THW AL,4300
#2 THW AL,4300
#1 THW AL,4300
#1/0 THW AL,4300
#2/0 THW AL,4300
#3/0 THW AL,4300
#4/0 THW AL,4300
#250MCM  THW AL,4300
#300MCM  THW AL,4300
#350MCM  THW AL,4300
#400MCM  THW AL,4300
#500MCM  THW AL,4300
#600MCM  THW AL,4300
#700MCM  THW AL,4300
#750MCM  THW AL,4300
#1000MCM THW AL,4300
#6 XHHW AL,4300
#4 XHHW AL,4300
#2 XHHW AL,4300
#1 XHHW AL,4300
#1/0 XHHW AL,4300
#2/0 XHHW AL,4300
#3/0 XHHW AL,4300
#4/0 XHHW AL,4300
#250MCM  XHHW AL,4300
#300MCM  XHHW AL,4300
#350MCM  XHHW AL,4300
#400MCM  XHHW AL,4300
#500MCM  XHHW AL,4300
#600MCM  XHHW AL,4300
#700MCM  XHHW AL,4300
#750MCM  XHHW AL,4300
#1000MCM XHHW AL,4300
#14/2C AC-90 CABLE,4300
#12/2C AC-90 CABLE,4300
#10/2C AC-90 CABLE,4300
# 8/2C AC-90 CABLE,4300
# 6/2C AC-90 CABLE,4300
#14/3C AC-90 CABLE,4300
#12/3C AC-90 CABLE,4300
#10/3C AC-90 CABLE,4300
# 8/3C AC-90 CABLE,4300
# 6/3C AC-90 CABLE,4300
# 4/3C AC-90 CABLE,4300
# 3/3C AC-90 CABLE,4300
# 2/3C AC-90 CABLE,4300
# 1/3C AC-90 CABLE,4300
#1/0-3C AC-90 CABLE,4300
#2/0-3C AC-90 CABLE,4300
#3/0-3C AC-90 CABLE,4300
#4/0-3C AC-90 CABLE,4300
#14/4C AC-90 CABLE,4300
#12/4C AC-90 CABLE,4300
#10/4C AC-90 CABLE,4300
# 8/4C AC-90 CABLE,4300
# 6/4C AC-90 CABLE,4300
# 4/4C AC-90 CABLE,4300
# 3/4C AC-90 CABLE,4300
# 2/4C AC-90 CABLE,4300
# 1/4C AC-90 CABLE,4300
#1/0-4C AC-90 CABLE,4300
#2/0-4C AC-90 CABLE,4300
#3/0-4C AC-90 CABLE,4300
#4/0-4C AC-90 CABLE,4300
#14/2C HCF CABLE,4300
#12/2C HCF CABLE,4300
#10/2C HCF CABLE,4300
#14/3C HCF CABLE,4300
#12/3C HCF CABLE,4300
#10/3C HCF CABLE,4300
#14/4C HCF CABLE,4300
#12/4C HCF CABLE,4300
#10/4C HCF CABLE,4300
"  3/8"" AC-90/MC DC SS CONN",4200
"  1/2"" AC-90/MC DC SS CONN",4200
"  3/4"" AC-90/MC DC SS CONN",4200
"  3/8"" AC-90/MC DC 90 DEG CONN",4200
"  1/2"" AC-90/MC DC 90 DEG CONN",4200
"  3/4"" AC-90/MC DC 90 DEG CONN",4200
"  3/8"" AC-90/MC DC DUPLEX CONN",4200
"  3/8"" AC-90/MC DC SCREW-IN CONN",4200
"  1/2"" AC-90/MC DC SCREW-IN CONN",4200
"  3/4"" AC-90/MC DC SCREW-IN CONN",4200
"1""     AC-90/MC DC SCREW-IN CONN",4200
"1 1/4"" AC-90/MC DC SCREW-IN CONN",4200
"1 1/2"" AC-90/MC DC SCREW-IN CONN",4200
"2""     AC-90/MC DC SCREW-IN CONN",4200
"302   1/2"" MC CONN",4200
"304   3/4"" MC CONN",4200
"323   1/2"" MC 90 DEG CONN",4200
"325   3/4"" MC 90 DEG CONN",4200
"291   1/2"" MC DUPLEX CONN",4200
"3112  1/2"" MC INSUL CONN",4200
"3115  3/4"" MC INSUL CONN",4200
"3132  1/2"" MC INSUL 90 DEG CONN",4200
"3135  3/4"" MC INSUL 90 DEG CONN",4200
"  3/8"" ROMEX DC CONN",4200
"  1/2"" ROMEX DC CONN",4200
"  3/4"" ROMEX DC CONN",4200
"1""     ROMEX DC CONN",4200
"1 1/4"" ROMEX DC CONN",4200
"1 1/2"" ROMEX DC CONN",4200
"2""     ROMEX DC CONN",4200
"  3/8""  2 SCREW MALL NMC CONN",4200
"  1/2""  2 SCREW MALL NMC CONN",4200
"  3/4""  2 SCREW MALL NMC CONN",4200
"1""      2 SCREW MALL NMC CONN",4200
"1 1/4""  2 SCREW MALL NMC CONN",4200
"1 1/2""  2 SCREW MALL NMC CONN",4200
"2""      2 SCREW MALL NMC CONN",4200
#14/2C CU MC CABLE STL ARMOR,4300
#12/2C CU MC CABLE STL ARMOR,4300
#10/2C CU MC CABLE STL ARMOR,4300
#8/2C CU MC CABLE STL ARMOR,4300
#6/2C CU MC CABLE STL ARMOR,4300
#14/3C CU MC CABLE STL ARMOR,4300
#12/3C CU MC CABLE STL ARMOR,4300
#10/3C CU MC CABLE STL ARMOR,4300
#8/3C CU MC CABLE STL ARMOR,4300
#6/3C CU MC CABLE STL ARMOR,4300
#4/3C CU MC CABLE STL ARMOR,4300
#3/3C CU MC CABLE STL ARMOR,4300
#2/3C CU MC CABLE STL ARMOR,4300
#14/4C CU MC CABLE STL ARMOR,4300
#12/4C CU MC CABLE STL ARMOR,4300
#10/4C CU MC CABLE STL ARMOR,4300
#8/4C CU MC CABLE STL ARMOR,4300
#6/4C CU MC CABLE STL ARMOR,4300
#4/4C CU MC CABLE STL ARMOR,4300
#3/4C CU MC CABLE STL ARMOR,4300
#2/4C CU MC CABLE STL ARMOR,4300
#14/2C CU MC CABLE AL ARMOR,4300
#12/2C CU MC CABLE AL ARMOR,4300
#10/2C CU MC CABLE AL ARMOR,4300
#8/2C CU MC CABLE AL ARMOR,4300
#6/2C CU MC CABLE AL ARMOR,4300
#14/3C CU MC CABLE AL ARMOR,4300
#12/3C CU MC CABLE AL ARMOR,4300
#10/3C CU MC CABLE AL ARMOR,4300
#8/3C CU MC CABLE AL ARMOR,4300
#6/3C CU MC CABLE AL ARMOR,4300
#4/3C CU MC CABLE AL ARMOR,4300
#3/3C CU MC CABLE AL ARMOR,4300
#2/3C CU MC CABLE AL ARMOR,4300
#14/4C CU MC CABLE AL ARMOR,4300
#12/4C CU MC CABLE AL ARMOR,4300
#10/4C CU MC CABLE AL ARMOR,4300
#8/4C CU MC CABLE AL ARMOR,4300
#6/4C CU MC CABLE AL ARMOR,4300
#4/4C CU MC CABLE AL ARMOR,4300
#3/4C CU MC CABLE AL ARMOR,4300
#2/4C CU MC CABLE AL ARMOR,4300
"  3/8"" AC-90/MC DC SS CONN",4200
"  1/2"" AC-90/MC DC SS CONN",4200
"  3/4"" AC-90/MC DC SS CONN",4200
"  3/8"" AC-90/MC DC 90 DEG CONN",4200
"  1/2"" AC-90/MC DC 90 DEG CONN",4200
"  3/4"" AC-90/MC DC 90 DEG CONN",4200
"  3/8"" AC-90/MC DC DUPLEX CONN",4200
"  3/8"" AC-90/MC DC SCREW-IN CONN",4200
"  1/2"" AC-90/MC DC SCREW-IN CONN",4200
"  3/4"" AC-90/MC DC SCREW-IN CONN",4200
"1""     AC-90/MC DC SCREW-IN CONN",4200
"1 1/4"" AC-90/MC DC SCREW-IN CONN",4200
"1 1/2"" AC-90/MC DC SCREW-IN CONN",4200
"2""     AC-90/MC DC SCREW-IN CONN",4200
"302   1/2"" MC CONN",4200
"304   3/4"" MC CONN",4200
"323   1/2"" MC 90 DEG CONN",4200
"325   3/4"" MC 90 DEG CONN",4200
"291   1/2"" MC DUPLEX CONN",4200
"3112  1/2"" MC INSUL CONN",4200
"3115  3/4"" MC INSUL CONN",4200
"3132  1/2"" MC INSUL 90 DEG CONN",4200
"3135  3/4"" MC INSUL 90 DEG CONN",4200
"  3/8"" ROMEX DC CONN",4200
"  1/2"" ROMEX DC CONN",4200
"  3/4"" ROMEX DC CONN",4200
"1""     ROMEX DC CONN",4200
"1 1/4"" ROMEX DC CONN",4200
"1 1/2"" ROMEX DC CONN",4200
"2""     ROMEX DC CONN",4200
"  3/8""  2 SCREW MALL NMC CONN",4200
"  1/2""  2 SCREW MALL NMC CONN",4200
"  3/4""  2 SCREW MALL NMC CONN",4200
"1""      2 SCREW MALL NMC CONN",4200
"1 1/4""  2 SCREW MALL NMC CONN",4200
"1 1/2""  2 SCREW MALL NMC CONN",4200
"2""      2 SCREW MALL NMC CONN",4200
#18/2 SJ CORD,4300
#18/3 SJ CORD,4300
#18/4 SJ CORD,4300
#16/2 SJ CORD,4300
#16/3 SJ CORD,4300
#16/4 SJ CORD,4300
#14/2 SJ CORD,4300
#14/3 SJ CORD,4300
#14/4 SJ CORD,4300
#12/2 SJ CORD,4300
#12/3 SJ CORD,4300
#12/4 SJ CORD,4300
#10/2 SJ CORD,4300
#10/3 SJ CORD,4300
#10/4 SJ CORD,4300
#18/2 SJO CORD,4300
#18/3 SJO CORD,4300
#18/4 SJO CORD,4300
#16/2 SJO CORD,4300
#16/3 SJO CORD,4300
#16/4 SJO CORD,4300
#14/2 SJO CORD,4300
#14/3 SJO CORD,4300
#14/4 SJO CORD,4300
#18/2 SJOOW CORD,4300
#18/3 SJOOW CORD,4300
#18/4 SJOOW CORD,4300
#16/2 SJOOW CORD,4300
#16/3 SJOOW CORD,4300
#16/4 SJOOW CORD,4300
#14/2 SJOOW CORD,4300
#14/3 SJOOW CORD,4300
#14/4 SJOOW CORD,4300
#12/2 SJOOW CORD,4300
#12/3 SJOOW CORD,4300
#12/4 SJOOW CORD,4300
#10/2 SJOOW CORD,4300
#10/3 SJOOW CORD,4300
#10/4 SJOOW CORD,4300
#18/2C  SOW CORD,4300
#18/3C  SOW CORD,4300
#18/4C  SOW CORD,4300
#18/5C  SOW CORD,4300
#18/6C  SOW CORD,4300
#18/7C  SOW CORD,4300
#18/8C  SOW CORD,4300
#16/2C  SOW CORD,4300
#16/3C  SOW CORD,4300
#16/4C  SOW CORD,4300
#16/5C  SOW CORD,4300
#16/6C  SOW CORD,4300
#16/7C  SOW CORD,4300
#16/8C  SOW CORD,4300
#16/10C SOW CORD,4300
#16/12C SOW CORD,4300
#14/2C  SOW CORD,4300
#14/3C  SOW CORD,4300
#14/4C  SOW CORD,4300
#14/5C  SOW CORD,4300
#14/6C  SOW CORD,4300
#12/2C  SOW CORD,4300
#12/3C  SOW CORD,4300
#12/4C  SOW CORD,4300
#12/6C  SOW CORD,4300
#10/2C  SOW CORD,4300
#10/3C  SOW CORD,4300
#10/4C  SOW CORD,4300
# 8/3C  SOW CORD,4300
# 8/4C  SOW CORD,4300
# 8/5C  SOW CORD,4300
# 6/3C  SOW CORD,4300
# 6/4C  SOW CORD,4300
# 6/5C  SOW CORD,4300
# 4/3C  SOW CORD,4300
# 4/4C  SOW CORD,4300
# 4/5C  SOW CORD,4300
# 2/3C  SOW CORD,4300
# 2/4C  SOW CORD,4300
# 2/5C  SOW CORD,4300
#18/2 SOOW CORD,4300
#18/3 SOOW CORD,4300
#18/4 SOOW CORD,4300
#16/2 SOOW CORD,4300
#16/3 SOOW CORD,4300
#16/4 SOOW CORD,4300
#14/2 SOOW CORD,4300
#14/3 SOOW CORD,4300
#14/4 SOOW CORD,4300
#12/2 SOOW CORD,4300
#12/3 SOOW CORD,4300
#12/4 SOOW CORD,4300
#10/2 SOOW CORD,4300
#10/3 SOOW CORD,4300
#10/4 SOOW CORD,4300
# 8/2 SOOW CORD,4300
# 8/3 SOOW CORD,4300
# 8/4 SOOW CORD,4300
# 6/2 SOOW CORD,4300
# 6/3 SOOW CORD,4300
# 6/4 SOOW CORD,4300
# 4/2 SOOW CORD,4300
# 4/3 SOOW CORD,4300
# 4/4 SOOW CORD,4300
# 2/2 SOOW CORD,4300
# 2/3 SOOW CORD,4300
# 2/4 SOOW CORD,4300
#18/3 SOOW-A/SOOW YELLOW CORD,4300
#18/4 SOOW-A/SOOW YELLOW CORD,4300
#16/2 SOOW-A/SOOW YELLOW CORD,4300
#16/3 SOOW-A/SOOW YELLOW CORD,4300
#16/4 SOOW-A/SOOW YELLOW CORD,4300
#14/2 SOOW-A/SOOW YELLOW CORD,4300
#14/3 SOOW-A/SOOW YELLOW CORD,4300
#14/4 SOOW-A/SOOW YELLOW CORD,4300
#12/3 SOOW-A/SOOW YELLOW CORD,4300
#12/4 SOOW-A/SOOW YELLOW CORD,4300
#10/3 SOOW-A/SOOW YELLOW CORD,4300
#10/4 SOOW-A/SOOW YELLOW CORD,4300
#18/3 SJOOW-A/SJOW YELLOW CORD,4300
#18/4 SJOOW-A/SJOW YELLOW CORD,4300
#16/2 SJOOW-A/SJOW YELLOW CORD,4300
#16/3 SJOOW-A/SJOW YELLOW CORD,4300
#16/4 SJOOW-A/SJOW YELLOW CORD,4300
#14/3 SJOOW-A/SJOW YELLOW CORD,4300
#14/4 SJOOW-A/SJOW YELLOW CORD,4300
2520 CABLE CONN (0.125-0.250),4200
2521 CABLE CONN (0.250-0.375),4200
2522 CABLE CONN (0.375-0.500),4200
2523 CABLE CONN (0.450-0.560),4200
2534 CABLE CONN (0.500-0.625),4200
2535 CABLE CONN (0.625-0.750),4200
2546 CABLE CONN (0.750-0.880),4200
2547 CABLE CONN (0.875-0.985),4200
2558 CABLE CONN (0.880-1.065),4200
2559 CABLE CONN (1.065-1.205),4200
2573 CABLE CONN (1.125-1.375),4200
2574 CABLE CONN (1.375-1.625),4200
2575 CABLE CONN (1.625-1.875),4200
2584 CABLE CONN (1.750-1.965),4200
2585 CABLE CONN (1.937-2.187),4200
2592 CABLE CONN (2.156-2.360),4200
2593 CABLE CONN (2.350-2.565),4200
2594 CABLE CONN (2.535-2.750),4200
073-03-1200 STRAIN RELIEF GRIP (0.24-0.32),4200
073-03-1201 STRAIN RELIEF GRIP (0.30-0.43),4200
073-03-1202 STRAIN RELIEF GRIP (0.43-0.54),4200
073-03-1203 STRAIN RELIEF GRIP (0.54-0.73),4200
073-03-1204 STRAIN RELIEF GRIP (0.73-0.97),4200
073-03-1205 STRAIN RELIEF GRIP (0.97-1.25),4200
073-03-1206 STRAIN RELIEF GRIP (0.24-0.32),4200
073-03-1207 STRAIN RELIEF GRIP (0.32-0.43),4200
073-03-1208 STRAIN RELIEF GRIP (0.43-0.54),4200
073-03-1209 STRAIN RELIEF GRIP (0.54-0.73),4200
073-03-1210 STRAIN RELIEF GRIP (0.73-0.97),4200
073-03-1211 STRAIN RELIEF GRIP (0.97-1.25),4200
073-03-1212 STRAIN RELIEF GRIP (1.25-1.50),4200
073-03-1213 STRAIN RELIEF GRIP (1.50-1.70),4200
073-03-1214 STRAIN RELIEF GRIP (1.70-2.00),4200
073-03-1215 STRAIN RELIEF GRIP (2.00-2.45),4200
"4x1 1/2"" SQ BOX 1/2"" KO",4200
"4x1 1/2"" SQ BOX COMB",4200
"4x1 1/2"" SQ BOX COMB-BRKT",4200
"4x1 1/2"" SQ BOX COMB KO+FH-BRKT",4200
"4x1 1/2"" SQ BOX COMB KO+FM-BRKT",4200
"4x1 1/2"" SQ BOX COMB KO+MS-BRKT",4200
"4x1 1/2"" SQ BOX COMB KO+W-BRKT",4200
"4x2 1/8"" SQ BOX 3/4"" KO",4200
"4x2 1/8"" SQ BOX COMB",4200
"4x2 1/8"" SQ BOX 1"" KO",4200
"4x2 1/8"" SQ BOX 3/4"" KO+FM-BRKT",4200
"4x2 1/8"" SQ BOX COMB-BRKT",4200
"4x1 1/2"" SQ BOX AC-90 CLAMP",4200
"4x1 1/2"" SQ BOX AC-90 CLAMP+B-BRKT",4200
"4x1 1/2"" SQ BOX AC-90 CLAMP+FH-BRKT",4200
"4x1 1/2"" SQ BOX AC-90 CLAMP+FM-BRKT",4200
"4x1 1/2"" SQ BOX AC-90 CLAMP+MS-BRKT",4200
"4x2 1/8"" SQ BOX AC-90 CLAMP+MS-BRKT",4200
"4x2 1/8"" SQ BOX AC-90 CLAMP+TS-BRKT",4200
"4"" SQ BOX EXT RING 1/2"" KO",4200
"4"" SQ BOX EXT RING 3/4"" KO",4200
"4"" SQ BOX EXT RING COMB KO",4200
"4"" SQ BLANK COVER",4200
"4"" SQ BLANK COVER 1/2"" KO",4200
"4"" SQ 1G PLSTR RING FLAT",4200
"4"" SQ 1G PLSTR RING 1/2"" RISE",4200
"4"" SQ 1G PLSTR RING 5/8"" RISE",4200
"4"" SQ 1G PLSTR RING 3/4"" RISE",4200
"4"" SQ 2G PLSTR RING FLAT",4200
"4"" SQ 2G PLSTR RING 1/2"" RISE",4200
"4"" SQ 2G PLSTR RING 5/8"" RISE",4200
"4"" SQ 2G PLSTR RING 3/4"" RISE",4200
"4"" SQ 1xTOGGLE SWITCH COVER",4200
"4"" SQ 2xTOGGLE SWITCH COVER",4200
"4"" SQ 1xDUPLEX RECPT COVER",4200
"4"" SQ 2xDUPLEX RECPT COVER",4200
"4"" SQ 1xGFI    RECPT COVER",4200
"4"" SQ 2xGFI    RECPT COVER",4200
"4"" SQ DUP REC & TGL SW COVER",4200
"4"" SQ GFI REC & TGL SW COVER",4200
"4"" SQ GFI REC & DUP REC COVER",4200
"4"" SQ 1.406"" DIAM REC COVER",4200
"4"" SQ 1.594"" DIAM REC COVER",4200
"4"" SQ 1.719"" DIAM REC COVER",4200
"4"" SQ 2.141"" DIAM REC COVER",4200
"4"" SQ 2.625"" DIAM REC COVER",4200
"4 11/16x1 1/2"" SQ BOX 1/2"" KO",4200
"4 11/16x1 1/2"" SQ BOX COMB KO",4200
"4 11/16x2 1/8"" SQ BOX COMB KO",4200
"4 11/16x2 1/8"" SQ BOX 1"" KO",4200
"4 11/16x2 1/8"" SQ BOX 1 1/4"" KO",4200
"4 11/16x2 1/8"" SQ BOX KO+FM-BRKT",4200
"4 11/16x1 1/2"" EXT RING COMB KO",4200
"4 11/16x2 1/8"" EXT RING 1"" KO",4200
"4 11/16"" SQ BLANK COVER",4200
"4 11/16"" SQ BLANK COVER 1/2"" KO",4200
"4 11/16"" SQ 1G PLSTR RING 1/2"" RISE",4200
"4 11/16"" SQ 1G PLSTR RING 5/8"" RISE",4200
"4 11/16"" SQ 1G PLSTR RING 3/4"" RISE",4200
"4 11/16"" SQ 2G PLSTR RING 1/2"" RISE",4200
"4 11/16"" SQ 2G PLSTR RING 5/8"" RISE",4200
"4 11/16"" SQ 2G PLSTR RING 3/4"" RISE",4200
"4 11/16"" SQ 1xTOGGLE SW CVR",4200
"4 11/16"" SQ 1xDUPLEX REC CVR",4200
"4 11/16"" SQ 1xGFI    REC CVR",4200
"4 11/16"" SQ 2xDUPLEX REC CVR",4200
"4 11/16"" SQ 2xGFI    REC CVR",4200
"4 11/16"" SQ GFI REC & TGL SW CVR",4200
"4 11/16"" SQ GFI REC & DUP REC CVR",4200
"4 11/16"" SQ 1.594"" DIAM REC CVR",4200
"4 11/16"" SQ 2.141"" DIAM REC CVR",4200
"4 11/16"" SQ 2.625"" DIAM REC CVR",4200
"1G MSNRY BOX 2 1/2"" DEEP",4200
"2G MSNRY BOX 2 1/2"" DEEP",4200
"3G MSNRY BOX 2 1/2"" DEEP",4200
"4G MSNRY BOX 2 1/2"" DEEP",4200
"5G MSNRY BOX 2 1/2"" DEEP",4200
"6G MSNRY BOX 2 1/2"" DEEP",4200
"1G MSNRY BOX 3 1/2"" DEEP",4200
"2G MSNRY BOX 3 1/2"" DEEP",4200
"3G MSNRY BOX 3 1/2"" DEEP",4200
"4G MSNRY BOX 3 1/2"" DEEP",4200
"5G MSNRY BOX 3 1/2"" DEEP",4200
"6G MSNRY BOX 3 1/2"" DEEP",4200
MASONRY BOX LV PARTITION,4200
"2""     OCT CONC RING 1/2-3/4 KO",4200
"2 1/2"" OCT CONC RING 1/2-3/4 KO",4200
"3""     OCT CONC RING 1/2-3/4 KO",4200
"3""     OCT CONC RING 3/4-1 KO",4200
"3 1/2"" OCT CONC RING 1/2-3/4 KO",4200
"3 1/2"" OCT CONC RING 3/4-1 KO",4200
"4""     OCT CONC RING 1/2-3/4 KO",4200
"4""     OCT CONC RING 3/4-1 KO",4200
"5""     OCT CONC RING 1/2-3/4 KO",4200
"6""     OCT CONC RING 1/2-3/4 KO",4200
"4""     OCT CONC RING BLANK COVER",4200
"4""     OCT CONC RING KO    COVER",4200
"4""     OCT CONC RING STUD  COVER",4200
"4""     OCT CONC RING TO BOX ADAPTER",4200
2G CONCENTRIC KO BOX,4200
3G CONCENTRIC KO BOX,4200
4G CONCENTRIC KO BOX,4200
5G CONCENTRIC KO BOX,4200
6G CONCENTRIC KO BOX,4200
7G CONCENTRIC KO BOX,4200
8G CONCENTRIC KO BOX,4200
9G CONCENTRIC KO BOX,4200
GANG BOX LV PARTITION,4200
"2G BOX DEVICE COVER 3/4"" RISE",4200
"3G BOX DEVICE COVER 3/4"" RISE",4200
"4G BOX DEVICE COVER 3/4"" RISE",4200
"5G BOX DEVICE COVER 3/4"" RISE",4200
"6G BOX DEVICE COVER 3/4"" RISE",4200
"7G BOX DEVICE COVER 3/4"" RISE",4200
"8G BOX DEVICE COVER 3/4"" RISE",4200
"9G BOX DEVICE COVER 3/4"" RISE",4200
2G BOX BLANK COVER FLAT,4200
3G BOX BLANK COVER FLAT,4200
4G BOX BLANK COVER FLAT,4200
5G BOX BLANK COVER FLAT,4200
6G BOX BLANK COVER FLAT,4200
7G BOX BLANK COVER FLAT,4200
8G BOX BLANK COVER FLAT,4200
9G BOX BLANK COVER FLAT,4200
"1 1/2"" DEEP HANDY BOX 1/2"" KO",4200
"1 1/2"" DEEP HANDY BOX 1/2"" KO+B-BRKT",4200
"1 7/8"" DEEP HANDY BOX 1/2"" KO",4200
"1 7/8"" DEEP HANDY BOX 3/4"" KO",4200
"1 7/8"" DEEP HANDY BOX 1/2"" KO+A-BRKT",4200
"1 7/8"" DEEP HANDY BOX 1/2"" KO+TS-BRKT",4200
"2 1/8"" DEEP HANDY BOX 1/2"" KO",4200
"2 1/8"" DEEP HANDY BOX 3/4"" KO",4200
"2 1/8"" DEEP HANDY BOX 1/2"" KO+A-BRKT",4200
"2 1/8"" DEEP HANDY BOX 1/2"" KO+TS-BRKT",4200
"1 1/2"" DEEP HANDY BOX EXTENSION",4200
